channel_id,title,subscriber_count,total_views,video_count,country,niche,channel_age_months,avg_views,median_views,std_views,total_video_views,avg_likes,total_likes,avg_comments,total_comments,avg_engagement_rate,median_engagement_rate,er_stability,videos_collected,view_stability,view_consistency,posts_per_week,subscriber_view_ratio,size_band,er_band,match_quality,roi_band
UCOlCro5D_AGpsAb1e8N2ldA,"Dr Ashish Mittal, MD (AIIMS)",182000,14020690,229,IN,health,220.33333333333334,23123.5,1600.5,84309.45066661801,693705,239.66666666666666,7190,32.166666666666664,965,0.034286149,0.032278614,0.016159409941987952,30,3.6458929129978164,0.13333333333333333,0.6645569620253164,0.12705149971703453,mid,medium,1,0
UC60K5WIeDKvsJk2hL0QLYwA,Art Of Living | Shorts & Stories,166000,22501702,447,Unknown,health,188.83333333333334,41966.3,7358.5,116212.0447749241,1258989,2714.2,81426,24.566666666666666,737,0.063746985,0.058512686,0.026842626618315518,30,2.7691093964806908,0.16666666666666666,0.2837837837837838,0.2528075132077518,mid,high,1,1
UCqpUgS2PCKtqnUpwMTxGgoQ,What's Your Story? With Steph McMahon,166000,22835735,257,Unknown,health,0,69739.9,21586,145678.65323762296,2092197,2259.9333333333334,67798,70.16666666666667,2105,0.036359529,0.032669257,0.014151241401429059,30,2.088855366615902,0.36666666666666664,7.5,0.4201173486906705,mid,medium,1,1
UCqN8NbO3fJLDNzipNaU018w,Learn with NAP,157000,166311559,590,IN,health,0,213049.63333333333,24350,783092.7054106325,6391489,3846.733333333333,115402,14.466666666666667,434,0.021814821223269023,0.017975999775074192,0.009680484,30,3.6756178245451476,0.23333333333333334,1.4685314685314685,1.3569953906875327,mid,medium,1,1
UCpWqic8coF9xZtk8qhNXURA,Namaste Yoga Classes,152000,10925664,1231,IN,health,114.73333333333333,755.8666666666667,603.5,769.7462516661078,22676,6.466666666666667,194,0.9,27,0.013127324251997915,0.009672666,0.009516652,30,1.017016980092629,0.7666666666666667,7.2413793103448265,0.004972774,mid,low,1,0
UCd7t_9FqqE9eYWBE3r1ZZOg,Caring Medical & Hauser Neck Center,148000,25431864,955,US,health,190.86666666666667,2690.3,2374.5,2196.3890138133547,80709,116.4,3492,9.466666666666667,284,0.052775069,0.049064896669556136,0.020182884,30,0.8161070909275646,0.7333333333333333,4.883720930232558,0.01817758,mid,high,1,1
UCuiJB3jUf30fbB2ZrbpNi_g,CLS Health,148000,98958463,787,US,health,77.16666666666667,4973.7,2743.5,6350.621496,149211,66.43333333333334,1993,2.4,72,0.015353195448067772,0.015984899210860843,0.006825421,30,1.2765838133617122,0.5333333333333333,2.9166666666666665,0.033605854,mid,low,1,0
UCF4jdnof7ZnydEgUfmoxvSg,National Institute on Aging,146000,14735273,422,US,health,209.93333333333334,4168.566666666667,827.5,8949.29633,125057,36.666666666666664,1100,0,0,0.010982370860245592,0.011527592878078754,0.00573022,30,2.146337268509331,0.23333333333333334,0.7167235494880546,0.028551631,mid,low,0,0
UC-IKhof34ezgSUTiAx8momA,Asadology,145000,70961720,108,IN,health,0,143376.4,26792,342921.6566937099,4301292,5817.9,174537,340.9,10227,0.028747911905529947,0.028056677286867168,0.010665473,30,2.3917413531959006,0.23333333333333334,0.22702702702702704,0.9887959393383493,mid,medium,1,1
UCFT2C_WiqIpfpLiwXByxxXg,Dr. Meghana Dikshit,144000,10089869,1102,IN,health,96.33333333333333,3063.8,2151.5,3442.7057863015943,91914,135.13333333333333,4054,13.733333333333333,412,0.056803863,0.060302408,0.023707459382370365,30,1.1233052030480273,0.5666666666666667,1.7647058823529411,0.021276241137214325,mid,high,1,1
UCgkoa0ywg33vpfY5dYtg2TQ,Metronade,136000,60442833,152,US,health,130.73333333333332,820419.2666666667,57563,3689134.6870205584,24612578,28574.7,857241,183.36666666666667,5501,0.037036589,0.037486168,0.01454231,30,4.496640120811933,0.066666667,1.6666666666666667,6.032450251591288,mid,medium,1,1
UCC7hyNNi1Td5P366tKtrmzA,Mainstream Reiki,130000,14840216,594,US,health,101.26666666666667,3936.4333333333334,3247.5,2552.0129942828476,118093,312.6,9378,43.666666666666664,1310,0.2586129189839456,0.097577721,0.895862817,30,0.6481412580825532,0.9,3.1818181818181817,0.030280023,mid,high,1,1
UCGL8o7_jdcgybEAKlNojsng,MU Entertainment,128000,25234631,1920,PH,health,0,6959.766666666666,3986.5,7859.497175,208793,68.93333333333334,2068,19.233333333333334,577,0.096042525,0.011837203309623004,0.32056235618386597,30,1.1291137242694693,0.5666666666666667,8.4,0.054372752296206014,mid,high,1,1
UCn4xsdnwE4FEK3YPw9nUKCA,Sunnybrook Hospital,126000,51896273,972,CA,health,222.3,5088.6,319,13438.16205515805,152658,8.033333333333333,241,0.26666666666666666,8,0.013706500613499565,0.009561942,0.012713741,30,2.6403179140125057,0.26666666666666666,0.5865921787709497,0.040385394,mid,low,0,0
UCzdaFtpPWb-Pn6oYXQTCnxA,University of Nottingham,124000,25689453,2831,GB,health,205.5,989.0666666666667,358.5,1155.7409008445868,29672,14.433333333333334,433,0.7333333333333333,22,0.015169751977121606,0.012738802782744668,0.011960062201646348,30,1.167336442843499,0.4666666666666667,5.526315789473684,0.00797628,mid,low,1,0
UCMnGGc9JkhR6v5g8z4kDVdQ,Dr. Becky Spelman | The Human Pattern,123000,16061072,613,GB,health,173,1717.4666666666667,1072,1642.5164405482415,51524,69.63333333333334,2089,8.233333333333333,247,0.041293798,0.030963543139675326,0.035012416,30,0.9558034918036863,0.6666666666666666,10.5,0.013963030110866307,mid,medium,1,0
UCJaUaqWbSdyTklGsWnuFtMg,My Peace Of Mindfulness (Guided Meditation),122000,14426363,438,US,health,115.26666666666667,7695.033333333334,4661.5,11199.5843,230851,365.8333333333333,10975,122.53333333333333,3676,0.060222788,0.063380674,0.018235798,30,1.4552411377443575,0.6,0.8267716535433071,0.063073527,mid,high,1,1
UCNOEHRMn_6dezcTpHa0qUZw,Dr Indranil Saha,120000,17224254,701,IN,health,149.83333333333334,2767.1666666666665,2334.5,1975.3240516926337,83015,41.333333333333336,1240,1.9666666666666666,59,0.021115658220439693,0.019943402,0.013920129828039257,30,0.7135856650102838,0.7666666666666667,2.282608695652174,0.023059530059471724,mid,medium,1,0
UCxdM_BlltGbSjch5BVzrhag,Stanford Center for Health Education,120000,33491407,923,US,health,108,47.233333333333334,14.5,136.93509243517488,1417,0.3333333333333333,10,0,0,0.00511532,0,0.014647099,30,2.839013664861953,0.23333333333333334,3.088235294117647,0.000393608,mid,low,0,0
UCBQwNB_YphlLqnOpAtEzZdg,Oxygen Advantage®,119000,14674661,616,IE,health,170.73333333333332,1524.4,1263,1210.931804224647,45732,43.03333333333333,1291,2.6,78,0.032787224,0.030738679604261795,0.017116968609438822,30,0.7938454203649187,0.8,1.6153846153846152,0.012809976386753054,mid,medium,1,1
UC7EkQ8IjIPbJRgBryWHTDeg,Shaan Kassam,117000,16122468,1560,US,health,209.36666666666667,19247,13529.5,18153.512771114976,577410,957.6,28728,90.13333333333334,2704,0.055557718,0.056553137,0.009035083,30,0.9431376127969128,0.7333333333333333,2.0792079207920793,0.164502867,mid,high,1,2
UCBS3TSMoT-9VpQ0Jabu1ayA,Get More Confidence,115000,8812045,1058,US,health,152.53333333333333,1342.1,1540.5,730.1983363065323,40263,55.8,1674,2.3666666666666667,71,0.050674588045431866,0.046032157027563886,0.019447060789078503,30,0.5436663958800777,0.8,2.5609756097560976,0.011670333301449553,mid,high,1,1
UCn5hg2riwFTCNif80JbaA8A,Allie Ostrander,114000,67157532,654,US,health,125.93333333333334,222067.3,72887.5,297492.6159164928,6662019,5052.333333333333,151570,130.2,3906,0.033695417,0.029207715,0.015504901278160349,30,1.339644676509402,0.36666666666666664,3.3333333333333335,1.9479416847220636,mid,medium,1,1
UCtUQZC8GOW4UuNPHGJ3ONYA,Mel Robbins Show,114000,2603049,148,US,health,83.73333333333333,42686.933333333334,4869,155680.3828115162,1280608,1619.3333333333333,48580,83.33333333333333,2500,0.022478343364870534,0.021554446069696954,0.007312543,30,3.6469411998905903,0.23333333333333334,2.763157894736842,0.3744434990336342,mid,medium,1,0
UC4gDcpliWW_W3d09E3Ihp-Q,Bupa Health,113000,38049380,574,GB,health,208.5,34800.1,367,87681.64058147305,1044003,110.1,3303,0,0,0.008960768,0.004821345,0.013367934978534737,30,2.5195077334185716,0.2,2.9166666666666665,0.3079627613914921,mid,low,1,0
UC-FQDWDpoHrxB1WG99izK8g,NationwideChildrens,106000,54014396,1824,US,health,217.8,690.6,268,850.4096619297363,20718,8.6,258,0.4,12,0.016501717911953467,0.013852214975565411,0.012248619255019083,30,1.2296264631719727,0.4,2.763157894736842,0.006515033,mid,low,1,0
UC7tL1NmQ-wx9XuPrAj9spFg,TherapyToThePoint,106000,23531317,1185,US,health,0,48716.433333333334,21090,141473.61586350793,1461493,1989.3666666666666,59681,64.06666666666666,1922,0.075044802,0.068002833,0.028204806,30,2.903962835963059,0.4,8.076923076923077,0.459584658,mid,high,1,2
UCW0vK4fFc2iQdvxtFZutsdA,Mental Health Center Kids,105000,7567468,197,US,health,0,1776.2,835,3532.547018990591,53286,30.5,915,0,0,0.022668589597366298,0.020428021714691814,0.010768038525479374,30,1.987703702,0.4,2.121212121212121,0.016916029371148847,mid,medium,1,0
UCS7wVohIwd66b95xyuw7DFQ,Rikki Poynter,99200,11938415,964,US,health,152.63333333333333,99443.76666666666,5191,506110.81866153976,2983313,8786.466666666667,263594,107.23333333333333,3217,0.081909279,0.083249452,0.039110125,30,5.089366043343388,0.033333333,1.0144927536231882,1.00244722,micro,high,1,2
UC4SXMLUeOr9D2r870wtXNQw,Self-Help Toons,97900,7707768,209,Unknown,health,172.13333333333333,2460.766666666667,1859,2594.820446692741,73823,103.13333333333334,3094,4,120,0.046283519,0.042443914015287396,0.020341082,30,1.0540480874274873,0.7666666666666667,1.7796610169491525,0.025135256,micro,medium,1,1
UCllyIkZaUy2zg-smrWiahow,News 3 Las Vegas,96600,67890314,13272,US,health,176.1,1274.5333333333333,598,1839.600982472189,38236,23.466666666666665,704,6.366666666666666,191,0.030816074,0.021389763959274985,0.028404710424815117,30,1.4422210179837367,0.5,30,0.013193790264421003,micro,medium,1,1
UCRXo36WFcQCZ3P63R_jAIiw,Whitney Meade,93700,3718574,218,US,health,195.56666666666666,15136.1,5782.5,27541.64142849627,454083,392.9,11787,69.86666666666666,2096,0.042744721,0.04399745,0.012838147,30,1.8194793869695165,0.36666666666666664,0.11570247933884298,0.161536163,micro,medium,1,1
UCARyD-qUUNc2GxTc0aqSVLA,Dr Baritz,92500,7487494,2887,US,health,169.43333333333334,197.93333333333334,187,89.94708533865644,5938,15.633333333333333,469,1.1666666666666667,35,0.083822623,0.087706044,0.022525866094182792,30,0.4521468767023614,0.8666666666666667,6.363636363636363,0.002139797,micro,high,1,2
UCKQaSdgFK01UyVdv6-Up1mg,The Mighty,92500,28605503,720,US,health,132.16666666666666,265.1,189.5,266.74310901482824,7953,11.466666666666667,344,0.43333333333333335,13,0.047677487443605934,0.046855044699872284,0.022804219084454493,30,1.0024167944939053,0.7,0.846774194,0.002865915,micro,medium,1,1
UCU5aEY3YF7iGgzmWuONJGTA,Kamran Sharif Life Coach,91200,8498377,1655,PK,health,93.23333333333333,1763.9666666666667,1393,1379.298834449099,52919,86.3,2589,16.333333333333332,490,0.061321684,0.060908953,0.012350393,30,0.7814871864147193,0.8333333333333334,6.176470588235294,0.019341528,micro,high,1,2
UCY_3K_TzFihulqyp18U0Xkw,Panic Free TV,90500,5951057,10,Unknown,health,117.96666666666667,595117.7,83487.5,1223279.7645918988,5951177,7941.4,79414,409.5,4095,0.01429606,0.012978611,0.005162665,10,2.055522309401299,0.4,0.049786628733997154,6.575813526922354,micro,low,1,1
UCcakm7T9YgnrWYL4g15Drgw,Peter Crone,90200,5113640,378,US,health,103.73333333333333,5351.966666666666,4572.5,2911.935776140644,160559,249.86666666666667,7496,6.533333333333333,196,0.047164356970936176,0.046946622,0.012629935327136658,30,0.5439854117294418,0.8666666666666667,12.352941176470589,0.059333784,micro,medium,1,1
UCacg8HOfIUfFSUl2qk5m1sA,Metabolic Mind,89100,6317979,555,US,health,0,4573.733333333334,2548.5,7915.3943850742135,137212,278.03333333333336,8341,34.166666666666664,1025,0.077794601,0.079592151,0.019510716973653395,30,1.7302417011718454,0.6666666666666666,7.5,0.051332009,micro,high,1,1
UCICTBxaF6pg6LT8Q-s1lwEA,Dr. Vikki Petersen,89000,8820252,1732,US,health,215.53333333333333,1418.9666666666667,987.5,2234.889312746804,42569,54.9,1647,8.566666666666666,257,0.048210074,0.030764289,0.036284973,30,1.5739026592737886,0.8,6.363636363636363,0.015943266555057435,micro,medium,1,1
